CUST_ACCT_ID,  TARGET_NET_SALES  ,  TARGET_GROSS_PROFIT  ,YR_MTH
946201,1330,120,5/1/2024
818208,2360,202,5/1/2024
818208,2360,202,5/1/2024
769609,6384,673,5/1/2024
825551,1129,577,5/1/2024
825551,1129,577,5/1/2024
198378,13754,530,5/1/2024
840641,5480,636,5/1/2024
792336,-191,0,5/1/2024
912534,7382,499,5/1/2024
798331,21931,592,5/1/2024
106727,2304,86,5/1/2024
137447,1186,107,5/1/2024
946772,9692,646,5/1/2024
958312,3356,119,5/1/2024
998484,10733,1907,5/1/2024
75155,10252,210,5/1/2024
593765,16907,1436,5/1/2024
408019,0,-16,5/1/2024
417794,8296,1386,5/1/2024
735218,1644,63,5/1/2024
761746,69,5,5/1/2024
157756,169,-2725,5/1/2024
386024,19785,1055,5/1/2024
754362,55,1,5/1/2024
339827,1186,107,5/1/2024
234182,28,1,5/1/2024
506122,287188,7223,5/1/2024
274856,0,105,5/1/2024
738,946,29,5/1/2024
505961,84904,2106,5/1/2024
782772,33846,1575,5/1/2024
88860,1721,160,5/1/2024
892213,2284,431,5/1/2024
991181,1266,207,5/1/2024
203750,3356,138,5/1/2024
185244,797,13,5/1/2024
786802,7550,295,5/1/2024
300948,0,-16,5/1/2024
783734,0,23,5/1/2024
415777,461,34,5/1/2024
891448,-825,-17,5/1/2024
890579,5675,208,5/1/2024
975293,48526,4021,5/1/2024
471186,5663,219,5/1/2024
506176,420,37,5/1/2024
58444,34446,744,5/1/2024
166675,1588,88,5/1/2024
968837,157385,4649,5/1/2024
63126,3075,194,5/1/2024
773498,1142,243,5/1/2024
99547,37585,1406,5/1/2024
237159,1129,577,5/1/2024
510367,1186,105,5/1/2024
868504,44248,2503,5/1/2024
151221,3530,147,5/1/2024
81704,8215,298,5/1/2024
790666,507,36,5/1/2024
735532,5166,181,5/1/2024
861863,1238,117,5/1/2024
811562,1127,105,5/1/2024
907954,3002,424,5/1/2024
578417,3002,424,5/1/2024
70591,1238,117,5/1/2024
70591,1238,117,5/1/2024
729339,18779,296,5/1/2024
487978,2019,46,5/1/2024
487978,2019,46,5/1/2024
758628,984,120,5/1/2024
177992,9964,307,5/1/2024
770765,376,73,5/1/2024
770765,376,73,5/1/2024
129176,984,120,5/1/2024
582173,2959,401,5/1/2024
932071,3261,134,5/1/2024
712713,2284,450,5/1/2024
289524,1438,28,5/1/2024
793565,2010,72,5/1/2024
464773,2395,183,5/1/2024
15013,351,171,5/1/2024
485006,622,51,5/1/2024
807875,553,40,5/1/2024
962879,0,23,5/1/2024
107219,6018,312,5/1/2024
880659,3240,143,5/1/2024
190191,276,20,5/1/2024
655235,1238,121,5/1/2024
623794,1129,577,5/1/2024
769419,1142,204,5/1/2024
25283,32998,1243,5/1/2024
315803,5146,214,5/1/2024
693958,9228,368,5/1/2024
773560,5021,96,5/1/2024
773560,5021,96,5/1/2024
817105,10684,271,5/1/2024
101687,118200,4384,5/1/2024
824424,1382,104,5/1/2024
191633,8062,406,5/1/2024
490509,3174,121,5/1/2024
803857,436,406,5/1/2024
892859,2055,288,5/1/2024
563179,57140,1389,5/1/2024
939605,2055,285,5/1/2024
375383,2959,401,5/1/2024
617906,1969,240,5/1/2024
716821,1028,144,5/1/2024
950234,6889,153,5/1/2024
331401,1615,239,5/1/2024
352636,6188,991,5/1/2024
151227,1176,117,5/1/2024
303312,1142,243,5/1/2024
23310,1995,280,5/1/2024
195224,2517,103,5/1/2024
89456,11739,1644,5/1/2024
247846,390,102,5/1/2024
101990,40561,4334,5/1/2024
152152,1142,253,5/1/2024
137105,8936,366,5/1/2024
911045,527824,17452,5/1/2024
137410,4898,462,5/1/2024
653035,208330,7159,5/1/2024
783004,104190,-18348,5/1/2024
749316,2888,274,5/1/2024
120395,5477,199,5/1/2024
873150,3504,203,5/1/2024
754877,1522,283,5/1/2024
120393,37599,1379,5/1/2024
783005,54119,2569,5/1/2024
942180,9205,163,5/1/2024
86211,1891,53,5/1/2024
831558,69,5,5/1/2024
279996,252,5,5/1/2024
74960,10067,385,5/1/2024
345982,3214,465,5/1/2024
223053,730,130,5/1/2024
727541,4044,7,5/1/2024
197614,1186,107,5/1/2024
301426,1979,247,5/1/2024
461195,3120,468,5/1/2024
225835,2284,413,5/1/2024
417613,3057,194,5/1/2024
19727,1142,207,5/1/2024
738498,3637,389,5/1/2024
52887,10203,555,5/1/2024
481088,984,119,5/1/2024
349773,521155,17285,5/1/2024
530983,1522,304,5/1/2024
49597,57,3,5/1/2024
916402,9488,1295,5/1/2024
261527,36073,1373,5/1/2024
275487,6194,10,5/1/2024
429503,212,24,5/1/2024
190123,2204,307,5/1/2024
61039,15663,70,5/1/2024
459376,0,45,5/1/2024
843563,5532,693,5/1/2024
755570,1128,214,5/1/2024
995931,3896,627,5/1/2024
729446,3244,158,5/1/2024
893107,7473,252,5/1/2024
761430,9384,349,5/1/2024
955432,8973,317,5/1/2024
225866,2667,77,5/1/2024
780453,26686,749,5/1/2024
800377,1522,283,5/1/2024
755935,10130,1387,5/1/2024
800130,2204,307,5/1/2024
24627,120602,4624,5/1/2024
108928,984,119,5/1/2024
34920,33217,1544,5/1/2024
84208,1543,607,5/1/2024
832971,11662,4183,5/1/2024
692627,15833,569,5/1/2024
956486,2284,450,5/1/2024
750995,353307,11824,5/1/2024
733678,650224,37484,5/1/2024
90002,3600,149,5/1/2024
995948,3841,167,5/1/2024
763815,0,-102,5/1/2024
140479,0,212,5/1/2024
915812,34254,1528,5/1/2024
242391,2510,42,5/1/2024
693321,450,80,5/1/2024
303517,57124,2805,5/1/2024
253311,4950,868,5/1/2024
253311,4950,868,5/1/2024
758283,21772,1806,5/1/2024
101765,413,171,5/1/2024
811156,1142,207,5/1/2024
569114,1127,107,5/1/2024
569114,1127,107,5/1/2024
267911,3633,299,5/1/2024
902458,4313,725,5/1/2024
330568,1568,291,5/1/2024
99643,4933,196,5/1/2024
552010,4852,11,5/1/2024
303221,-949,0,5/1/2024
995891,837,16,5/1/2024
691779,2475,630,5/1/2024
99591,2838,99,5/1/2024
739091,79258,4086,5/1/2024
84600,8809,333,5/1/2024
261366,10605,533,5/1/2024
70627,34979,1197,5/1/2024
304550,2372,214,5/1/2024
930232,26308,1124,5/1/2024
379620,1703,413,5/1/2024
950459,5894,312,5/1/2024
136506,23102,300,5/1/2024
764073,50776,-897,5/1/2024
995549,15693,-1967,5/1/2024
938687,1568,288,5/1/2024
500242,4173,352,5/1/2024
400526,5208,260,5/1/2024
322766,8984,2575,5/1/2024
260183,4703,1262,5/1/2024
354620,12332,490,5/1/2024
931059,2268,314,5/1/2024
551899,5309,503,5/1/2024
527004,1504,44,5/1/2024
63124,839,32,5/1/2024
943615,64286,2248,5/1/2024
943615,64286,2248,5/1/2024
966863,58062,2686,5/1/2024
998436,127,14,5/1/2024
193623,3224,239,5/1/2024
503357,230,17,5/1/2024
995586,1888,77,5/1/2024
209546,1238,109,5/1/2024
954143,1615,64,5/1/2024
220204,885,190,5/1/2024
501244,18505,809,5/1/2024
446753,693,10,5/1/2024
474413,9214,639,5/1/2024
474413,9214,639,5/1/2024
998721,1335,207,5/1/2024
998812,1825,-586,5/1/2024
64980,2517,103,5/1/2024
581307,162,8,5/1/2024
340284,-13097,254,5/1/2024
867920,1105,84,5/1/2024
763978,7296,492,5/1/2024
763800,34145,2880,5/1/2024
241908,23575,901,5/1/2024
912102,44813,6411,5/1/2024
925266,21000,371,5/1/2024
174038,40384,-1991,5/1/2024
838119,90148,3926,5/1/2024
747654,3168624,82698,5/1/2024
763008,91565,3709,5/1/2024
13014,1852078,-32734,5/1/2024
867225,0,2,5/1/2024
151404,2147880,82893,5/1/2024
812904,1453,229,5/1/2024
966385,47695,1323,5/1/2024
955431,29162,1091,5/1/2024
940818,1142,207,5/1/2024
693248,1125,577,5/1/2024
763735,137862,3466,5/1/2024
764069,82036,1965,5/1/2024
679985,15881,610,5/1/2024
913052,1142,207,5/1/2024
13015,753508,20758,5/1/2024
305827,1419,38,5/1/2024
907662,549878,28498,5/1/2024
763222,911541,9763,5/1/2024
22820,65949,897,5/1/2024
811600,1238,121,5/1/2024
764566,84400,2169,5/1/2024
763625,633,18,5/1/2024
186206,78097,2347,5/1/2024
267356,1142,207,5/1/2024
998510,7564,958,5/1/2024
149608,5151,214,5/1/2024
753239,1142,207,5/1/2024
679767,2820,283,5/1/2024
43627,22894,-1610,5/1/2024
761418,257033,15134,5/1/2024
873452,2834,326,5/1/2024
780382,5138,190,5/1/2024
214272,1267,35,5/1/2024
880350,946,31,5/1/2024
81633,2404,694,5/1/2024
248192,1751,632,5/1/2024
762538,1850,77,5/1/2024
335735,1238,117,5/1/2024
159742,3477,264,5/1/2024
954276,376,77,5/1/2024
95778,26234,1419,5/1/2024
985376,1142,207,5/1/2024
354699,5122,207,5/1/2024
479478,5549,220,5/1/2024
89405,1142,207,5/1/2024
536407,3434,142,5/1/2024
561396,1335,207,5/1/2024
303393,5166,183,5/1/2024
650107,2475,235,5/1/2024
89386,1142,207,5/1/2024
447500,2890,304,5/1/2024
423241,1238,121,5/1/2024
358908,3289,140,5/1/2024
757869,4950,114,5/1/2024
474570,3899,317,5/1/2024
880327,600,18,5/1/2024
725320,22804,678,5/1/2024
718335,3901,116,5/1/2024
911811,3601,107,5/1/2024
27925,10202,303,5/1/2024
222900,11,0,5/1/2024
718550,1200,36,5/1/2024
723702,1200,35,5/1/2024
723863,2400,71,5/1/2024
721663,3231,37,5/1/2024
738408,1238,117,5/1/2024
557917,3231,82,5/1/2024
157614,20182,584,5/1/2024
772455,56,1,5/1/2024
99779,15035,3423,5/1/2024
858937,53122,2000,5/1/2024
460023,325399,14126,5/1/2024
826597,853,247,5/1/2024
790656,948,207,5/1/2024
274788,1722,30,5/1/2024
107167,3801,107,5/1/2024
518025,38198,1543,5/1/2024
789496,2257,447,5/1/2024
561868,0,16,5/1/2024
753783,392,171,5/1/2024
206588,4390,202,5/1/2024
428644,1617,8,5/1/2024
425263,6664,73,5/1/2024
637892,691,51,5/1/2024
826318,2583,91,5/1/2024
258385,4030,568,5/1/2024
937133,4024,525,5/1/2024
300345,7320,378,5/1/2024
366717,4977,703,5/1/2024
197300,5347,738,5/1/2024
424826,1813,181,5/1/2024
506982,4067,584,5/1/2024
639863,2012,263,5/1/2024
974674,-557,784,5/1/2024
396963,1974,280,5/1/2024
78503,2055,342,5/1/2024
95988,3040,444,5/1/2024
657942,3040,444,5/1/2024
641759,69,5,5/1/2024
323084,2055,342,5/1/2024
328215,1028,144,5/1/2024
436180,1238,117,5/1/2024
737688,610,93,5/1/2024
794687,243385,20176,5/1/2024
803451,2997,384,5/1/2024
137214,2055,288,5/1/2024
759093,3184,65,5/1/2024
248103,1640,148,5/1/2024
239922,3675,355,5/1/2024
13862,1505,653,5/1/2024
774779,386,28,5/1/2024
6837,31333,2027,5/1/2024
166335,81040,2312,5/1/2024
131644,1142,144,5/1/2024
316948,990,117,5/1/2024
738355,164,193,5/1/2024
995721,2257,799,5/1/2024
318498,33247,733,5/1/2024
75050,3231,88,5/1/2024
33886,1129,1127,5/1/2024
807731,4933,207,5/1/2024
128110,14200,587,5/1/2024
794806,1678,94,5/1/2024
404851,1393958,21940,5/1/2024
308861,14471,557,5/1/2024
714296,5033,205,5/1/2024
717904,12113,2273,5/1/2024
396112,3386,1376,5/1/2024
189710,1186,107,5/1/2024
398196,2379,324,5/1/2024
846791,47863,2068,5/1/2024
189096,9146,849,5/1/2024
816003,160,2,5/1/2024
816003,160,2,5/1/2024
10826,251941,9800,5/1/2024
732895,13524,303,5/1/2024
823897,3713,352,5/1/2024
280761,2284,307,5/1/2024
316665,1678,66,5/1/2024
48946,13252,646,5/1/2024
991264,822,32,5/1/2024
984597,5448,751,5/1/2024
825434,3425,694,5/1/2024
959124,11510,460,5/1/2024
196155,2242,132,5/1/2024
214859,6742,337,5/1/2024
725611,2660,88,5/1/2024
722313,10147,491,5/1/2024
17444,2658,117,5/1/2024
240007,8043,382,5/1/2024
622796,2583,90,5/1/2024
451347,984,120,5/1/2024
133832,37084,593,5/1/2024
831195,1241,70,5/1/2024
253293,2475,241,5/1/2024
191150,38899,1086,5/1/2024
195227,636,25,5/1/2024
390544,0,-77,5/1/2024
322591,71898,2772,5/1/2024
705378,44367,1408,5/1/2024
623837,57,2,5/1/2024
264053,1974,281,5/1/2024
106271,1028,144,5/1/2024
650620,2012,264,5/1/2024
882387,276,20,5/1/2024
711780,2959,400,5/1/2024
919372,984,120,5/1/2024
392943,46400,2471,5/1/2024
569652,3002,461,5/1/2024
513664,2997,381,5/1/2024
653819,3454,474,5/1/2024
518453,1028,144,5/1/2024
802060,5751,801,5/1/2024
911086,2012,263,5/1/2024
910139,1974,280,5/1/2024
975159,2012,264,5/1/2024
326390,6989,1005,5/1/2024
668794,11270,353,5/1/2024
951206,2012,264,5/1/2024
140499,1028,144,5/1/2024
644962,6079,850,5/1/2024
929626,5014,705,5/1/2024
960366,8553,934,5/1/2024
572666,2012,281,5/1/2024
712628,1323,175,5/1/2024
154981,5999,844,5/1/2024
651082,1974,280,5/1/2024
965895,1028,144,5/1/2024
961171,2012,263,5/1/2024
578266,3040,407,5/1/2024
556656,984,120,5/1/2024
362811,2012,263,5/1/2024
624864,5955,801,5/1/2024
652530,2959,400,5/1/2024
852023,1678,68,5/1/2024
298234,8659,365,5/1/2024
363640,9284,609,5/1/2024
247768,6710,256,5/1/2024
477224,622,47,5/1/2024
790664,2372,214,5/1/2024
880587,2372,214,5/1/2024
415364,1623,66,5/1/2024
831912,3700,154,5/1/2024
140470,3425,1306,5/1/2024
253155,445,76,5/1/2024
190889,1969,238,5/1/2024
220675,1995,280,5/1/2024
415844,984,119,5/1/2024
996386,1011,161,5/1/2024
151437,1142,207,5/1/2024
712457,5296,396,5/1/2024
374193,728943,7402,5/1/2024
120489,112297,4022,5/1/2024
623987,0,23,5/1/2024
416272,3802,730,5/1/2024
2893,46337,667,5/1/2024
120529,212,24,5/1/2024
719409,27048,1190,5/1/2024
754886,518,37,5/1/2024
738462,207,15,5/1/2024
732854,34446,1054,5/1/2024
132923,2426,12,5/1/2024
418769,-214,75,5/1/2024
421667,750,49,5/1/2024
495274,4672,-68,5/1/2024
543424,4148,3,5/1/2024
504673,1057,122,5/1/2024
754500,397,29,5/1/2024
423975,807,-15,5/1/2024
99252,984,120,5/1/2024
720832,2426,3,5/1/2024
429181,212,24,5/1/2024
242835,1769,98,5/1/2024
85126,807,-17,5/1/2024
722013,1520,107,5/1/2024
125624,212,24,5/1/2024
134211,18269,494,5/1/2024
537628,14815,668,5/1/2024
738837,2487,178,5/1/2024
418662,990,117,5/1/2024
30403,3639,0,5/1/2024
304661,1842,135,5/1/2024
540687,1820,0,5/1/2024
494770,2818,324,5/1/2024
761922,0,-15,5/1/2024
996078,837,13,5/1/2024
89336,570212,19099,5/1/2024
779701,151850,6454,5/1/2024
764834,0,-162,5/1/2024
17502,1410,520,5/1/2024
772651,0,-379,5/1/2024
760615,0,6,5/1/2024
103547,1142,243,5/1/2024
335285,16074,621,5/1/2024
328371,88329,3496,5/1/2024
772600,0,-26,5/1/2024
490475,50,2,5/1/2024
490475,50,2,5/1/2024
823719,3074,129,5/1/2024
166482,15100,589,5/1/2024
759722,0,20,5/1/2024
53585,5781,227,5/1/2024
761928,0,48,5/1/2024
744901,12352,346,5/1/2024
753143,1615,64,5/1/2024
514588,2284,450,5/1/2024
492442,1615,64,5/1/2024
878283,1186,107,5/1/2024
769595,-63,-3,5/1/2024
513675,26908,1065,5/1/2024
781968,27785,1129,5/1/2024
430494,1134,40,5/1/2024
763049,8841,348,5/1/2024
758865,1128484,11410,5/1/2024
137156,1238,143,5/1/2024
107715,4001,116,5/1/2024
767509,43431,1123,5/1/2024
495092,52,4,5/1/2024
861141,1200,35,5/1/2024
468048,342,1,5/1/2024
480176,466,34,5/1/2024
461446,4672,-74,5/1/2024
474488,2420,-51,5/1/2024
456026,807,-15,5/1/2024
476851,424,48,5/1/2024
484792,1557,6,5/1/2024
467296,1557,6,5/1/2024
484095,173,12,5/1/2024
475992,5038,-75,5/1/2024
719885,173,13,5/1/2024
475831,230,16,5/1/2024
474704,212,24,5/1/2024
460160,1980,235,5/1/2024
459300,1140,84,5/1/2024
459462,1057,122,5/1/2024
458548,9705,21,5/1/2024
718758,1105,81,5/1/2024
478246,863,66,5/1/2024
478513,1980,235,5/1/2024
463647,1145,128,5/1/2024
484309,484,35,5/1/2024
458818,1261,-19,5/1/2024
473201,461,34,5/1/2024
458066,20966,67,5/1/2024
479695,807,-16,5/1/2024
469443,311,22,5/1/2024
460159,21672,563,5/1/2024
480177,668,49,5/1/2024
463863,6491,-67,5/1/2024
481625,1278,94,5/1/2024
462574,27047,1152,5/1/2024
473952,9705,48,5/1/2024
476420,138,10,5/1/2024
472716,345,25,5/1/2024
461341,1820,7,5/1/2024
468102,230,17,5/1/2024
480767,5474,66,5/1/2024
469229,807,-17,5/1/2024
299984,41004,711,5/1/2024
457581,5562,23,5/1/2024
464667,829,61,5/1/2024
467403,691,52,5/1/2024
476046,3235,6,5/1/2024
462843,1320,157,5/1/2024
484256,282,21,5/1/2024
478460,1820,7,5/1/2024
482162,622,46,5/1/2024
470194,69,5,5/1/2024
456940,3822,285,5/1/2024
480447,4246,20,5/1/2024
465312,9705,30,5/1/2024
470463,1617,8,5/1/2024
476205,1617,8,5/1/2024
486885,43686,1510,5/1/2024
486618,9705,49,5/1/2024
481035,691,52,5/1/2024
461824,3960,284,5/1/2024
470035,3790,3,5/1/2024
463541,1557,-40,5/1/2024
457422,11933,99,5/1/2024
481626,1520,109,5/1/2024
465632,1066,514,5/1/2024
482593,570,42,5/1/2024
458120,1382,101,5/1/2024
464022,1078,142,5/1/2024
484203,9705,23,5/1/2024
467617,207,15,5/1/2024
461716,587,42,5/1/2024
482269,779,-20,5/1/2024
461180,622,44,5/1/2024
638370,2661,285,5/1/2024
418352,6500,237,5/1/2024
833191,2475,263,5/1/2024
739213,424,48,5/1/2024
549273,1617,8,5/1/2024
754882,1105,78,5/1/2024
542780,52,4,5/1/2024
718390,212,24,5/1/2024
182173,2599,13,5/1/2024
129810,570,41,5/1/2024
122082,6406,33,5/1/2024
754661,2993,220,5/1/2024
754940,829,60,5/1/2024
717862,990,117,5/1/2024
540204,1059,78,5/1/2024
121438,212,24,5/1/2024
491739,212,24,5/1/2024
132279,452,-6,5/1/2024
683898,1142,207,5/1/2024
746891,7550,295,5/1/2024
420755,2426,11,5/1/2024
122726,1105,81,5/1/2024
128415,4255,43,5/1/2024
545677,829,60,5/1/2024
127234,8057,4,5/1/2024
477295,-3338,41,5/1/2024
755905,622,45,5/1/2024
755580,829,61,5/1/2024
755206,311,23,5/1/2024
755146,898,63,5/1/2024
754720,345,24,5/1/2024
553781,2763,210,5/1/2024
556937,1142,243,5/1/2024
630860,381,76,5/1/2024
754990,1617,8,5/1/2024
539721,276,21,5/1/2024
718345,1617,8,5/1/2024
755205,7613,53,5/1/2024
549595,438,32,5/1/2024
241064,6470,6,5/1/2024
754563,276,20,5/1/2024
754455,414,29,5/1/2024
546643,19252,416,5/1/2024
554693,14946,503,5/1/2024
544657,4852,25,5/1/2024
735752,1243,89,5/1/2024
754989,212,24,5/1/2024
455067,0,23,5/1/2024
630368,4246,21,5/1/2024
189113,2426,12,5/1/2024
838494,2284,450,5/1/2024
338932,92583,3303,5/1/2024
768265,-775,0,5/1/2024
557859,0,-23,5/1/2024
736791,5592143,211269,5/1/2024
108035,984,119,5/1/2024
61981,19997,933,5/1/2024
846286,0,23,5/1/2024
75312,54976,2055,5/1/2024
906909,3565,134,5/1/2024
20789,51,2,5/1/2024
767387,1127,130,5/1/2024
221492,1238,117,5/1/2024
978552,1171,120,5/1/2024
945973,1142,207,5/1/2024
736308,897873,35898,5/1/2024
460712,1142,224,5/1/2024
688734,8389,331,5/1/2024
557547,5151,214,5/1/2024
952147,-194,0,5/1/2024
807014,1142,224,5/1/2024
770894,1238,121,5/1/2024
762699,5033,192,5/1/2024
53690,2127624,7609,5/1/2024
780450,16537,365,5/1/2024
82397,5675,202,5/1/2024
810372,2284,450,5/1/2024
766156,1142,207,5/1/2024
815306,4380,333,5/1/2024
304217,2284,413,5/1/2024
787616,2304,694,5/1/2024
713568,1142,243,5/1/2024
991207,2243,74,5/1/2024
826902,2664,526,5/1/2024
623986,395,36,5/1/2024
247926,811,34,5/1/2024
417551,8015,489,5/1/2024
180470,1142,207,5/1/2024
748819,2000,58,5/1/2024
42809,599646,22150,5/1/2024
142992,1888,75,5/1/2024
152603,984,119,5/1/2024
231838,1823,32,5/1/2024
710190,65953,2537,5/1/2024
992000,1986,156,5/1/2024
275363,6711,257,5/1/2024
88601,984,119,5/1/2024
107865,984,119,5/1/2024
806616,2284,411,5/1/2024
962679,921,67,5/1/2024
962673,1238,117,5/1/2024
571372,1142,243,5/1/2024
104992,328,40,5/1/2024
903709,17815,712,5/1/2024
903709,17815,712,5/1/2024
984496,3378,507,5/1/2024
532143,2105,56,5/1/2024
765387,1142,207,5/1/2024
23435,125223,4435,5/1/2024
120241,14798,589,5/1/2024
230451,837,20,5/1/2024
157488,36,1,5/1/2024
376455,11669,582,5/1/2024
520100,25898,903,5/1/2024
198361,30309,1153,5/1/2024
194990,1142,207,5/1/2024
370073,30743,1143,5/1/2024
140313,3514,669,5/1/2024
142335,205135,5680,5/1/2024
78424,151929,2589,5/1/2024
839535,2284,413,5/1/2024
222696,167517,6473,5/1/2024
459836,461,36,5/1/2024
72166,96860,1211,5/1/2024
688725,5034,196,5/1/2024
838539,29692,1391,5/1/2024
91369,130387,4240,5/1/2024
868022,8215,299,5/1/2024
362286,2872,138,5/1/2024
532989,0,121,5/1/2024
194778,18032,793,5/1/2024
114532,49198,1469,5/1/2024
627155,27,1,5/1/2024
446564,16,1,5/1/2024
81536,1238,512,5/1/2024
947470,7550,285,5/1/2024
499990,9455,368,5/1/2024
570486,1142,207,5/1/2024
772741,53,2,5/1/2024
950429,5070,229,5/1/2024
839361,0,25,5/1/2024
574406,0,64,5/1/2024
151408,1644,59,5/1/2024
310165,5033,200,5/1/2024
715293,306,20,5/1/2024
190006,1691,321,5/1/2024
838387,8393,1078,5/1/2024
840325,5768,852,5/1/2024
389283,192059,4323,5/1/2024
349611,4415,861,5/1/2024
96140,2102,240,5/1/2024
89935,2319,52,5/1/2024
303034,3114,-79,5/1/2024
12629,2012,264,5/1/2024
104403,2208,450,5/1/2024
177016,984,120,5/1/2024
838799,10269,1345,5/1/2024
405205,5675,212,5/1/2024
219201,2208,444,5/1/2024
104832,4047,854,5/1/2024
119269,2523,393,5/1/2024
452696,1652,167,5/1/2024
43959,32170,1298,5/1/2024
206517,11373,461,5/1/2024
177950,4246,18,5/1/2024
840640,4792,909,5/1/2024
254112,564,107,5/1/2024
472474,10696,400,5/1/2024
856968,24098,423,5/1/2024
544135,2012,264,5/1/2024
474595,6059,693,5/1/2024
113528,1051,120,5/1/2024
636406,282,53,5/1/2024
45606,282,98,5/1/2024
80681,938,133,5/1/2024
536984,455,34,5/1/2024
371496,328,40,5/1/2024
96731,2055,303,5/1/2024
869436,9001,1248,5/1/2024
934469,3701,407,5/1/2024
138645,3206,464,5/1/2024
114763,2155,363,5/1/2024
185171,52696,2105,5/1/2024
58627,-194,0,5/1/2024
222569,14910,637,5/1/2024
206426,1104,204,5/1/2024
630030,1104,207,5/1/2024
87882,138,10,5/1/2024
29010,2456,435,5/1/2024
146752,7026,987,5/1/2024
178204,27048,1241,5/1/2024
110801,24034,176,5/1/2024
110776,123081,3632,5/1/2024
73279,208368,5198,5/1/2024
88485,30112,934,5/1/2024
679719,2514,430,5/1/2024
450880,44090,2192,5/1/2024
236399,229,5,5/1/2024
4765,21164,801,5/1/2024
300086,337,54,5/1/2024
124398,1142,207,5/1/2024
41476,73931,1109,5/1/2024
163153,3356,137,5/1/2024
101309,14564,731,5/1/2024
781442,2315,681,5/1/2024
436768,2661,239,5/1/2024
6868,2859,406,5/1/2024
560258,299328,22003,5/1/2024
504203,19088,575,5/1/2024
238018,86626,3048,5/1/2024
19125,395,36,5/1/2024
126631,1176,117,5/1/2024
476163,1342,119,5/1/2024
334646,1142,204,5/1/2024
90145,1225,117,5/1/2024
300089,2177,344,5/1/2024
217704,31029,1156,5/1/2024
286699,40,2,5/1/2024
140019,7550,286,5/1/2024
308864,797,13,5/1/2024
300069,984,120,5/1/2024
552028,28863,972,5/1/2024
28701,2614,280,5/1/2024
70569,5033,204,5/1/2024
421305,1238,117,5/1/2024
297540,7290,1253,5/1/2024
297540,7290,1253,5/1/2024
467367,4462,732,5/1/2024
467367,4462,732,5/1/2024
719179,10395,411,5/1/2024
677850,1313,159,5/1/2024
753911,2990,227,5/1/2024
781453,-62,0,5/1/2024
106971,15100,608,5/1/2024
430618,2876,419,5/1/2024
191169,2157,303,5/1/2024
430641,2157,288,5/1/2024
517427,2876,382,5/1/2024
446021,984,119,5/1/2024
449039,984,119,5/1/2024
735038,984,119,5/1/2024
319041,3706,547,5/1/2024
757641,1409,267,5/1/2024
543787,1266,174,5/1/2024
953657,1594,213,5/1/2024
845037,2997,401,5/1/2024
481954,5745,663,5/1/2024
448717,328,40,5/1/2024
931139,8018,1014,5/1/2024
108670,10696,404,5/1/2024
173268,414,29,5/1/2024
502843,330,171,5/1/2024
347522,2934,530,5/1/2024
950342,4933,191,5/1/2024
22457,3988,600,5/1/2024
418486,1514,267,5/1/2024
464062,3614,573,5/1/2024
278344,1641,200,5/1/2024
190315,2012,263,5/1/2024
345238,990,161,5/1/2024
610497,10509,695,5/1/2024
155937,1313,159,5/1/2024
117473,3595,474,5/1/2024
444117,1123,129,5/1/2024
931105,7163,945,5/1/2024
299896,2021,455,5/1/2024
345467,3356,127,5/1/2024
59093,984,120,5/1/2024
439041,282,53,5/1/2024
260525,2440,374,5/1/2024
608042,2157,305,5/1/2024
304307,2157,288,5/1/2024
753573,4133,552,5/1/2024
337023,6197,1043,5/1/2024
107607,984,119,5/1/2024
636642,282,54,5/1/2024
179975,9935,170,5/1/2024
638683,2066,347,5/1/2024
291597,1409,268,5/1/2024
36601,5019,706,5/1/2024
406070,3050,467,5/1/2024
424700,564,107,5/1/2024
36280,2204,306,5/1/2024
864729,5750,416,5/1/2024
117359,4922,600,5/1/2024
